image_id,image_path,mask_original_path,mask_label_path,width,height,total_pixels,foreground_pixels,foreground_ratio,minority_pixels_c2_c3_c4,minority_ratio_c2_c3_c4,unknown_pixels,pix_c0,pix_c1,pix_c2,pix_c3,pix_c4,ratio_c0,ratio_c1,ratio_c2,ratio_c3,ratio_c4,foreground_percent,minority_percent,c4_percent,strongest_class
147,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_147.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_147.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0147.png,512,512,262144,38363,0.1463432312011718,36037,0.1374702453613281,0,223781,2326,663,25675,9699,0.8536567687988281,0.0088729858398437,0.0025291442871093,0.0979423522949218,0.0369987487792968,14.634323120117179,13.747024536132809,3.69987487792968,4
148,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_148.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_148.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0148.png,512,512,262144,45336,0.172943115234375,40003,0.1525993347167968,0,216808,5333,5909,32591,1503,0.827056884765625,0.0203437805175781,0.0225410461425781,0.1243247985839843,0.0057334899902343,17.2943115234375,15.259933471679679,0.5733489990234301,4
149,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_149.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_149.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0149.png,512,512,262144,51381,0.1960029602050781,27938,0.1065750122070312,0,210763,23443,4703,22331,904,0.8039970397949219,0.0894279479980468,0.0179405212402343,0.0851860046386718,0.003448486328125,19.60029602050781,10.65750122070312,0.3448486328125,4
150,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_150.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_150.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0150.png,512,512,262144,32528,0.12408447265625,24244,0.0924835205078125,0,229616,8284,4069,18645,1530,0.87591552734375,0.0316009521484375,0.0155220031738281,0.0711250305175781,0.0058364868164062,12.408447265625,9.24835205078125,0.58364868164062,4
151,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_151.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_151.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0151.png,512,512,262144,43717,0.1667671203613281,25652,0.0978546142578125,0,218427,18065,2435,12675,10542,0.8332328796386719,0.0689125061035156,0.0092887878417968,0.0483512878417968,0.0402145385742187,16.67671203613281,9.78546142578125,4.021453857421871,4
152,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_152.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_152.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0152.png,512,512,262144,39966,0.1524581909179687,33186,0.1265945434570312,0,222178,6780,364,19705,13117,0.8475418090820312,0.0258636474609375,0.0013885498046875,0.0751686096191406,0.0500373840332031,15.24581909179687,12.65945434570312,5.00373840332031,4
153,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_153.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_153.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0153.png,512,512,262144,25665,0.0979042053222656,801,0.0030555725097656,0,236479,24864,801,0,0,0.9020957946777344,0.0948486328125,0.0030555725097656,0.0,0.0,9.790420532226559,0.30555725097656,0.0,2
154,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_154.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_154.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0154.png,512,512,262144,43613,0.1663703918457031,0,0.0,0,218531,43613,0,0,0,0.8336296081542969,0.1663703918457031,0.0,0.0,0.0,16.63703918457031,0.0,0.0,1
155,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_155.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_155.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0155.png,512,512,262144,44460,0.1696014404296875,0,0.0,0,217684,44460,0,0,0,0.8303985595703125,0.1696014404296875,0.0,0.0,0.0,16.96014404296875,0.0,0.0,1
156,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_156.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_156.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0156.png,512,512,262144,27252,0.1039581298828125,0,0.0,0,234892,27252,0,0,0,0.8960418701171875,0.1039581298828125,0.0,0.0,0.0,10.39581298828125,0.0,0.0,1
157,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_157.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_157.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0157.png,512,512,262144,37386,0.1426162719726562,266,0.0010147094726562,0,224758,37120,266,0,0,0.8573837280273438,0.1416015625,0.0010147094726562,0.0,0.0,14.26162719726562,0.10147094726561999,0.0,2
158,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_158.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_158.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0158.png,512,512,262144,72739,0.2774772644042969,62972,0.2402191162109375,0,189405,9767,12982,33026,16964,0.7225227355957031,0.0372581481933593,0.0495223999023437,0.1259841918945312,0.0647125244140625,27.747726440429688,24.02191162109375,6.47125244140625,4
159,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_159.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_159.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0159.png,512,512,262144,73923,0.2819938659667969,72171,0.2753105163574219,0,188221,1752,6221,48751,17199,0.7180061340332031,0.006683349609375,0.0237312316894531,0.1859703063964843,0.0656089782714843,28.199386596679688,27.531051635742188,6.56089782714843,4
160,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_160.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_160.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0160.png,512,512,262144,77166,0.2943649291992187,57384,0.218902587890625,0,184978,19782,16301,39701,1382,0.7056350708007812,0.0754623413085937,0.0621833801269531,0.1514472961425781,0.0052719116210937,29.436492919921868,21.8902587890625,0.52719116210937,4
161,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_161.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_161.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0161.png,512,512,262144,72700,0.2773284912109375,70553,0.2691383361816406,0,189444,2147,7243,59573,3737,0.7226715087890625,0.0081901550292968,0.0276298522949218,0.2272529602050781,0.0142555236816406,27.73284912109375,26.913833618164062,1.42555236816406,4
162,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_162.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_162.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0162.png,512,512,262144,89941,0.3430976867675781,87781,0.3348579406738281,0,172203,2160,5669,76828,5284,0.6569023132324219,0.00823974609375,0.0216255187988281,0.2930755615234375,0.0201568603515625,34.30976867675781,33.48579406738281,2.01568603515625,4
163,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_163.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_163.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0163.png,512,512,262144,57989,0.2212104797363281,0,0.0,0,204155,57989,0,0,0,0.7787895202636719,0.2212104797363281,0.0,0.0,0.0,22.12104797363281,0.0,0.0,1
164,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_164.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_164.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0164.png,512,512,262144,66196,0.2525177001953125,0,0.0,0,195948,66196,0,0,0,0.7474822998046875,0.2525177001953125,0.0,0.0,0.0,25.25177001953125,0.0,0.0,1
165,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_165.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_165.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0165.png,512,512,262144,53678,0.2047653198242187,0,0.0,0,208466,53678,0,0,0,0.7952346801757812,0.2047653198242187,0.0,0.0,0.0,20.476531982421868,0.0,0.0,1
166,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_166.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_166.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0166.png,512,512,262144,61502,0.2346115112304687,0,0.0,0,200642,61502,0,0,0,0.7653884887695312,0.2346115112304687,0.0,0.0,0.0,23.461151123046868,0.0,0.0,1
167,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_167.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_167.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0167.png,512,512,262144,68566,0.2615585327148437,0,0.0,0,193578,68566,0,0,0,0.7384414672851562,0.2615585327148437,0.0,0.0,0.0,26.155853271484368,0.0,0.0,1
168,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_168.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_168.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0168.png,512,512,262144,50685,0.1933479309082031,36923,0.1408500671386718,0,211459,13762,5031,14060,17832,0.8066520690917969,0.0524978637695312,0.0191917419433593,0.0536346435546875,0.068023681640625,19.33479309082031,14.085006713867179,6.8023681640625,4
169,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_169.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_169.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0169.png,512,512,262144,33938,0.1294631958007812,21614,0.0824508666992187,0,228206,12324,6677,14937,0,0.8705368041992188,0.0470123291015625,0.0254707336425781,0.0569801330566406,0.0,12.94631958007812,8.24508666992187,0.0,3
170,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_170.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_170.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0170.png,512,512,262144,37696,0.143798828125,35900,0.1369476318359375,0,224448,1796,349,4055,31496,0.856201171875,0.0068511962890625,0.0013313293457031,0.0154685974121093,0.120147705078125,14.3798828125,13.69476318359375,12.0147705078125,4
171,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_171.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_171.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0171.png,512,512,262144,15589,0.0594673156738281,12939,0.0493583679199218,0,246555,2650,686,11358,895,0.940532684326172,0.0101089477539062,0.0026168823242187,0.0433273315429687,0.0034141540527343,5.94673156738281,4.9358367919921795,0.34141540527343,4
172,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_172.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_172.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0172.png,512,512,262144,42254,0.1611862182617187,35918,0.1370162963867187,0,219890,6336,0,5258,30660,0.8388137817382812,0.024169921875,0.0,0.0200576782226562,0.1169586181640625,16.118621826171868,13.70162963867187,11.69586181640625,4
173,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_173.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_173.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0173.png,512,512,262144,66386,0.2532424926757812,0,0.0,0,195758,66386,0,0,0,0.7467575073242188,0.2532424926757812,0.0,0.0,0.0,25.324249267578118,0.0,0.0,1
174,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_174.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_174.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0174.png,512,512,262144,59852,0.2283172607421875,1088,0.004150390625,0,202292,58764,1088,0,0,0.7716827392578125,0.2241668701171875,0.004150390625,0.0,0.0,22.83172607421875,0.4150390625,0.0,2
175,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_175.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_175.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0175.png,512,512,262144,73553,0.2805824279785156,3521,0.0134315490722656,0,188591,70032,1813,1708,0,0.7194175720214844,0.26715087890625,0.0069160461425781,0.0065155029296875,0.0,28.058242797851562,1.34315490722656,0.0,3
176,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_176.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_176.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0176.png,512,512,262144,84704,0.3231201171875,0,0.0,0,177440,84704,0,0,0,0.6768798828125,0.3231201171875,0.0,0.0,0.0,32.31201171875,0.0,0.0,1
177,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_177.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_177.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0177.png,512,512,262144,66852,0.2550201416015625,0,0.0,0,195292,66852,0,0,0,0.7449798583984375,0.2550201416015625,0.0,0.0,0.0,25.50201416015625,0.0,0.0,1
178,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_178.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_178.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0178.png,512,512,262144,82606,0.3151168823242187,1176,0.004486083984375,0,179538,81430,1176,0,0,0.6848831176757812,0.3106307983398437,0.004486083984375,0.0,0.0,31.511688232421868,0.4486083984375,0.0,2
179,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_179.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_179.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0179.png,512,512,262144,82416,0.31439208984375,4276,0.0163116455078125,0,179728,78140,4276,0,0,0.68560791015625,0.2980804443359375,0.0163116455078125,0.0,0.0,31.439208984375,1.63116455078125,0.0,2
180,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_180.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_180.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0180.png,512,512,262144,84345,0.3217506408691406,6313,0.0240821838378906,0,177799,78032,5194,1119,0,0.6782493591308594,0.29766845703125,0.0198135375976562,0.0042686462402343,0.0,32.17506408691406,2.4082183837890603,0.0,3
181,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_181.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_181.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0181.png,512,512,262144,74504,0.284210205078125,2406,0.0091781616210937,0,187640,72098,2172,234,0,0.715789794921875,0.2750320434570312,0.0082855224609375,0.0008926391601562,0.0,28.4210205078125,0.91781616210937,0.0,3
182,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_182.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_182.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0182.png,512,512,262144,88769,0.3386268615722656,2427,0.0092582702636718,0,173375,86342,2427,0,0,0.6613731384277344,0.3293685913085937,0.0092582702636718,0.0,0.0,33.86268615722656,0.9258270263671801,0.0,2
183,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_183.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_183.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0183.png,512,512,262144,56346,0.2149429321289062,1651,0.0062980651855468,0,205798,54695,1651,0,0,0.7850570678710938,0.2086448669433593,0.0062980651855468,0.0,0.0,21.494293212890618,0.6298065185546801,0.0,2
184,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_184.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_184.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0184.png,512,512,262144,57863,0.2207298278808593,447,0.0017051696777343,0,204281,57416,447,0,0,0.7792701721191406,0.219024658203125,0.0017051696777343,0.0,0.0,22.07298278808593,0.17051696777343,0.0,2
185,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_185.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_185.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0185.png,512,512,262144,69179,0.2638969421386719,0,0.0,0,192965,69179,0,0,0,0.7361030578613281,0.2638969421386719,0.0,0.0,0.0,26.389694213867188,0.0,0.0,1
186,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_186.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_186.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0186.png,512,512,262144,64534,0.2461776733398437,0,0.0,0,197610,64534,0,0,0,0.7538223266601562,0.2461776733398437,0.0,0.0,0.0,24.617767333984368,0.0,0.0,1
187,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_187.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_187.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0187.png,512,512,262144,50801,0.1937904357910156,2637,0.0100593566894531,0,211343,48164,2637,0,0,0.8062095642089844,0.1837310791015625,0.0100593566894531,0.0,0.0,19.37904357910156,1.00593566894531,0.0,2
188,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_188.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_188.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0188.png,512,512,262144,26451,0.1009025573730468,23118,0.0881881713867187,0,235693,3333,4316,14055,4747,0.8990974426269531,0.0127143859863281,0.0164642333984375,0.0536155700683593,0.0181083679199218,10.09025573730468,8.81881713867187,1.81083679199218,4
189,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_189.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_189.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0189.png,512,512,262144,27199,0.1037559509277343,16782,0.0640182495117187,0,234945,10417,2447,11516,2819,0.8962440490722656,0.0397377014160156,0.0093345642089843,0.0439300537109375,0.0107536315917968,10.37559509277343,6.40182495117187,1.07536315917968,4
190,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_190.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_190.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0190.png,512,512,262144,24874,0.0948867797851562,21540,0.0821685791015625,0,237270,3334,5218,10491,5831,0.9051132202148438,0.0127182006835937,0.0199050903320312,0.0400199890136718,0.0222434997558593,9.48867797851562,8.21685791015625,2.22434997558593,4
191,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_191.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_191.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0191.png,512,512,262144,50798,0.1937789916992187,48323,0.1843376159667968,0,211346,2475,3022,37599,7702,0.8062210083007812,0.0094413757324218,0.0115280151367187,0.1434288024902343,0.0293807983398437,19.377899169921868,18.43376159667968,2.93807983398437,4
192,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_192.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_192.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0192.png,512,512,262144,35017,0.1335792541503906,29399,0.1121482849121093,0,227127,5618,4994,20497,3908,0.8664207458496094,0.0214309692382812,0.0190505981445312,0.0781898498535156,0.0149078369140625,13.357925415039059,11.21482849121093,1.49078369140625,4
193,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_193.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_193.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0193.png,512,512,262144,55851,0.2130546569824218,1422,0.0054244995117187,0,206293,54429,1422,0,0,0.7869453430175781,0.2076301574707031,0.0054244995117187,0.0,0.0,21.30546569824218,0.54244995117187,0.0,2
194,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_194.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_194.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0194.png,512,512,262144,70130,0.2675247192382812,2105,0.0080299377441406,0,192014,68025,2105,0,0,0.7324752807617188,0.2594947814941406,0.0080299377441406,0.0,0.0,26.752471923828118,0.8029937744140601,0.0,2
